label	text_a
0	呵呵，对他评价这么高,但愿不是专门来写评论促销光盘的托儿?前些时间郑州某银行邀请他来给贵宾客户讲课一天的时间，我也被邀请过去听了,去以前内心怀着对国学的敬意,听了后大失所望,感觉有点象保险公司的营销培训员.这位大师上午一会讲讲这个话题,一会抛砖引玉抛出个另外一个话题,说如果大家感兴趣下午给大家讲,然后还让大家全场起立两次,跟着青春少年样样红的歌曲做了两遍操(如果他的课时费是按小时给的,真是划算).他带着东北音浑厚有穿透力的朗诵功底不错,总是多次喜欢在铿锵有力的朗诵后暂停,直到台下有人鼓掌后才继续开始讲.最烦人的是中午不知道喝了多少酒,下午满脸通红地站在讲台上继续东一个话题西一个话题,可能是觉得不好意思,对中午别人盛情劝酒无法抵挡解释了几句.他讲课还有一个特点是喜欢放视频,在这次讲课中放了不少亮剑的电视片段,不知道对电视剧进行剪辑用来牟利是否侵犯了人家的版权?听了他讲课,唯一让我感觉到他比较成功和他炫耀引以为豪的就是:他的确很能和有钱的企业家交朋友,包括蒙牛的大老板等等对他都是盛情款待,评价颇高!另外如果喜欢讲解视频,请以后不要在讲座的时候放地震抢险英雄的记录片来煽情,下边的人没有几个鼓掌,他就很不高兴，而且还骂没有鼓掌的不是人,没有良心怎么怎么的,我不知道他想过没有为什么鼓掌的人不多,是因为觉得他的讲解和记录片歌颂的内容不怎么搭,而且放录象的时间不知道算钱否,如果拿着纪念烈士的记录片为自己挣钱是不是能称"国学大师"的称号?
0	一点都不好玩！
0	Foxmail就足够了
0	什么东西啊，简直难用的无法形容！！！！屏幕小，字体小，键盘小，待机时间短，听不了一会应月就没电了，真的很不好用
0	比我想象中大好多，一点都不喜欢。
0	没歌词··质量也不怎么好！！与想象中的差别太大了！！
0	喜欢，尤其是第一首
0	卓越的碟怎么没优势了?这个片子在够多网上125,VIP价是121.25,还有满一百减5元,总共116.25就可以了.
0	我挺喜欢他的评书，尤其是《小八义》，希望能在卓越买到。
0	书名很好,内容老套
0	总体来说，仅仅为了了解音乐的话还是不错的选择，入门级收录比较全。但如果你的耳朵比较敏锐，还是不要选这套的好啊～尤其是音响，耳机发烧友们，切记切记！
0	真的很有趣，推理和判断合二为一。每过一关都是对自己的一次挑战。
0	图象太不清晰了,为何不多刻两张,效果会好点.不然的话,就不要叫高清DVD
0	不是纯正MTV 质量差
0	凯奇的中文台词
0	你们网站是不是要做死了，都那么久了还没进货，老是在骗人吧。
0	不论是作为教科书还是业余自学使用，都非常好。能够感受到作者“用心”的对待这本书以及这本书的读者。要是“我们”的教科书也是这样的，估计喜欢学习的会更多一些吧。对于此书唯一的遗憾就是，戴维·迈尔斯一人用心写的书，却由9人之多去分别理解然后翻译给我们
0	一直喜欢听单老师的书,尤其几部侠义小说如童林传,白眉大侠,金钱镖.这套光盘共6张,200回,mp3的采样率为 128kps(三国为16kps,我认为足够了),结果造成一个文件在32-33m之间,用64m的mp3机来听的话只能装一个文件,32m的机器可就......高采样率音质当然出色,不过夹杂着观众的笑声,听的时候真的很影响情绪.另外此盘最大的缺点是声音太小了,在mp3机里播放音量条到最大,走大街上还是很难听清,用音箱听没问题,但也要把声音加到很大.内容方面没大问题,和radio里差不多,但只讲到3月3亮镖会,也就是只有童林上部书,下部没有,真是遗憾.欢迎书友来信与我联系交流rli@everlastingsystems.com
0	创新了“潜规则”一个新名词，其实就是官场的一些陋习陋风的汇集，无任何新奇处，捧场者甚多，溢美之词实在肉麻（“像胡塞尔和孔子”、“有国士之风”），语态几近巴结，不知是何缘故？   吴思先生这本书初版刚一问世时我就买了，记得书中编排很有出版界的“潜规则”，字数不够，插图凑，一页纸只有三分之二的“真材实料”，另三分之一要么是空白要么是无关内容的插图（这次新版没有再玩初版时的花样，不过似在字体、字间行距出版潜规则上颇花了心思）。    过了二三年，发现吴先生把自己著作重新编排一下，换个名字又出版了。这与贪官们巧立名目花样翻新的捞钱又有何区别。    如今隔了八九年，说原来禁了，又开禁了，将“解禁”大书特书，无非是吴先生旧饭重炒吸引读者花样的又一次翻新。因为我实在读不出这本书中有什么“犯禁”的大论，都是几百年前的成年旧事，电视剧“康熙微服私访记”都比它直接。直接说重版我倒觉得很正常，将“禁”大肆宣传倒是少见的。或许吴先生更有一层深意，读者自己领会。    有时候会发现这些作者真不知道是鞭挞潜规则，还是传播潜规则，或是正在发生的“潜规则”的创造者。    文章千古事。
0	看不惯他那娘样
0	啥也不多说了，一定要验货再付款签字，不然就跟我似的，收了个空盒子，还没处说理去！
0	什么时候发货？都这么久了卓越难道连这点确切的时间都预测不来？就这样浪费消费者的时间？半天没有回应，时间就是金钱懂吗？
0	网页上的试听声音非常清晰，结果我买了这本书，拿到书后，发现里面的cd音质声音非常小，尽管我电脑的音量放到最大，而且音质是被压缩过的，这么说吧，音质不清晰！！！
0	我用电脑的暴风影音、Windows 播放器、Winamp播放都没有声音。到底是怎么回事？
0	本人是08.11.15.下的订单，08.11.16.已确认发货，预计到货时间是08.11.20.，可今天已经11.21.了，怎么还不到货！忽悠人是吧？是不是11.16.开始发货的！
0	我发觉只有脑抽了才来买这个正版，除非他和微软一样把价格降低到可以接受的地步，否则，面对他的只有盗版5RMB。 盘坏了还可以去“老板”那里无条件更换呢！！
0	到现在看过的几张都不清晰,还不如盗版,
0	我要订10套！！
0	DVD一点都不清楚，画面粗糙，还不如买VCD值呢！
0	如此卓越的卓越网,你们的简介真是太卓越了,一个胡雪岩的简介居然有三处地方是错的,哎!例:1.并为左宗棠:/计划......,这里准确的应该是:并为左宗棠计划在......；２.胡雪岩被打商"红顶"......,准确的是:胡雪岩被摘去"红顶"......；3.一代商业奇才只剩孑然一身，准确的是：一代商业奇子只剩孑然一身。前面两个错误是不能原谅的，后面一个还说的过去。希望你们注意！
0	什么待机12天呀，骗人的，才两天时间
0	确实不怎样
0	我买了一张1996维也纳新年音乐会的，和图片展示的一样。音质也不错，在国内算不错的版本。
0	我也懒的说了，反正就　６９，根本都读不了
0	这个碟是中英文并唱的,里面只唱一些单词,我个人感觉不是很喜欢.
0	怎么长了这么多啊.刚才定了是37.9元.再回来就长了20元.卓越的价格啊.
0	为什么要如此一次次诓玩家的钱？！不打算买！
0	不明白，也许这就是我们和总理的差距吧，晦涩的要命
0	光盘质量、包装有缺陷，取光盘时太紧，结果光盘断裂，而且不能配单张，等于报废！
0	不要再推荐拉,有没有眼光啊，还是看书看的太少咯,一点学术水平都没有,请卓越的工作人员注意推荐,否则误导,不管再怎么便宜,都有一种骗人之嫌.这本书烂,很烂,超级烂,非常的烂,非一般的烂,真他爷爷的烂.强烈要求不许和其他诗经方面的书放于一起.笑掉人的大牙,哈哈哈哈哈哈.
0	本来挺喜欢的，拷贝的不好。。。。。。。。。。。
0	按键不好，反映太慢。总体还勉强可以。
0	请联系出版本，我需要这个上品
0	看了一点,看不下去,感觉上太空洞了...
0	神经病~~``堂堂的卓越网的价格只比市价少了7毛!!!!!!!
0	全是大道理啊
0	除了那张碟以外，其他的赠品全是垃圾。不过说实话你要是真的喜欢NANA的话值得一买，碟的效果真的很好，超高清晰的，而且音乐也很正。
0	此版是我看过的最差版牡丹亭 导演完全不懂昆曲 杜丽娘如同土地主家的，闷雷嗓子 ，动作幅度豪放的吓死你。还有这显然是给完全不懂中国文化的老外逗着取乐的，文化符号堆砌一地，媚俗+ 恶俗，不明白为什么普罗会引进此版！陈士争这般完全扼杀了昆曲，强烈呼吁国内文化界抵制、批判！
0	说实在的，网上买的CD，很多买来有点失望，总没有介绍的那么完美。但这张CD没让我失望，一定就被它迷住了。
0	5月9号定的货，现在还在处理中……，以后购物得考虑其它的网站了，好失望，又不是第一次这么慢的了！
0	重新换了货仍旧无法读碟，退货太麻烦，也便作罢。
0	自从王菲不再出来唱歌后，市面出现的王菲东西都已是＂回锅肉＂，碟片质量也是不咋的．
0	这个跟发布的正版专辑包装图片根本不一致
0	最近买了好几个游戏，发现凡是卡在盒子上的光盘出现脱落和划伤的概率很高。一般放在小盒子或者光盘袋子里的盘片基本不会出现划伤的问题。希望游戏代理商考虑下更换盘片存放方式，减少损坏的概率。这个问题也许和joyo没有关系，但是买到有损伤的东西总归不是很开心。一起订的咕噜小天使，为的是FC的资料集买的，那个游戏已经是库存清货商品了，但是光盘是放在CD夹里的，一点刮伤问题都没有，很干净很光洁，所以还是希望商家和卖家注意下.
0	我买了,里面有很多部分的音乐剪辑得不好,经常会有重复前几秒钟的音乐的现象.法语版,也就是原版我看过很多遍,所以稍微有一点不对,我都能听出来.特别是最后一段,马修老师走的时候,孩子们本来唱的是《风筝》，很好的旋律。但在这里唱的另一首歌。剪辑得很不好。最好看原版，就是贵一点的那种。
0	我通过amazon购买了shuffle四代一个，货到付款，由于我是在校学生，送货员偏偏选择在我们午睡时间送货，当货送来时由于急于回教室我没有验货仔细验货就把钱给了送货人员。结果后来我打开验货时发现箱子里只有一个塑料盒子，由于我以前通过这个网买过一个，上次送的时候有封胶塑膜，可是这次的完全没有明显已经被人拆开，打开发现里边除了两张简单说明什么都没有只是一个空的盒子。于是我马上联络amazon的客服部门（在货送来的当天）他们当时答应给我联系解决这个问题，但是我总共打了3个电话等了整整一天也没有得到任何回复，终于第二天它给我来电话询问具体情况，我如实说了所有细节然后他说他会尽最大努力帮我协调，但要等到2天后能给我回复。两天后我再次致电amazon得到的回复是他们的工作人员下班了，说什么第二天再跟我联系。次日我又打电话他们给的回复仍然是工作人员下班了明天再联系我。我很气愤但还是很有理智地告诉她们我是高三在校学生白天根本接不了电话让她晚上8点以后联系我。整整一个星期，我抱着很大的期望，以为amazon这种大网站能给我一个满意的答复，起码让我知道他们注重我一个老顾客的遭遇。结果终于在周日的时候我得到了答复：当时没仔细验货就一概不管。说白了就是你活该倒霉被我们骗。如果不是亲身经历谁会想到原来中国的亚马逊是个彻头彻尾的骗子，借着自己大公司的名声诈骗，利用顾客对它的信任得过且过，骗我这种忠实的顾客。我不知道究竟还有多少人在上它的当。我只知道我343.7买了一个空盒子的当绝对不能白上。我要告诉我身边的每一个人，卓越亚马逊就是一个骗子，强盗，以各种卑鄙无耻的手段骗取别人的钱财而且还堂而皇之地说“谁叫你活该被我骗”真的，为了你们辛苦的钱，绝对绝对不要买他的东西。今年九月我就要去加拿大上学，去到那我会想办法给真正的外国总裁写信或者去美国总公司投诉。我要拿着我收到的空盒子告诉它这就是它在中国的公司的卑鄙行为，恬不知耻。希望偷走我shuffle的人早日下地狱。希望中国的amazon早些倒闭。
0	这是我第一次买原版书。书的纸质真是让我大跌眼镜。难道外文书都是这种纸质吗？
0	每首歌都震撼，歌词和旋律堪称完美，唱功也是了得啊！现在流行乐坛这样的歌手太少了，让那些油头粉面的呕象们见鬼去吧！
0	选曲太差，只有那么几首是熟悉的。后悔买了。
0	养育一个孩子不容易，现在这个年代养育孩子就更不容易。父母要不停的学习如何培养孩子。这本书内容非常好，翻看它，你能发现自己在平时不经意间做了一些让孩子不能接受事情。经常翻看它，能实时提醒我们做父母怎样调整心态。只有多去体会孩子的心声，我们才能做一个好父母。
0	男女讲述人演绎得干巴巴的.而且如此错综复杂的故事经巨幅删减后寡然无味.
0	关键讲解部分是英文，前面这么多打评语的都是英文高手吗？
0	安装后又要激活麻烦  换个计算机硬件又要激活特麻烦  第二次就激活不了           希望下次有免激活版的再继续购买
0	因为这本书便宜而且是买一送一，所以我也买了一本。包装质量撇开不谈，但不知列位有没有注意到，这本书的翻译水平？这本书翻译很差劲，仅在在第一章就可发现诸多翻译上的明显差次。一、翻译拗口，让人看完了不知所云。“在不同的时代，不同的标准和不同的民族心态会宣称自己的存在”p11. 哪位读了一遍能搞清他说什么鸟东西？二、很多习语上出现小儿科的错误，就像GOOGLE翻译的一样。哪位会在那种语境下把“thrength and weakness”,翻译为强势和弱点?成以上比较明显的错误，还有一些隐隐约约的错误    一开始我怀疑自己是否错了，后来我让宿舍一个本科时英语专业的哥们看了一下，他也发现同样的错误。    现在想，在出版社，尤其是像三联这样的名社，能不能找到专业的水平高的译者之后再出版书。卓越能不能在卖书的时候不要光以便宜为噱头来吸引顾客，最后能够为顾客事先甄别一下，让大家能放心的购书。   同时呼吁封杀“北塔”这个译者所出的书。我怀疑北塔是某些出版社随便找的某些人组合的名字，东拼西凑搞的书。太不负责任了。
0	书的内容是很好的值得一看也能增加知识,但是卓越货仓保存书的方法太不对了!!!!!!!书的封面很烂!!!像给人放在地上磨擦过一样,原本是胶膜包着的封面现在磨擦到胶膜都破书的封面都受到磨损了,感觉很旧!!!!!!我这次买了六本不同的书,其中三本的封面都受到磨损,明显是在交给送货公司之前就已经受损的书,为什么还可以售给客人!!!这已经不是第一次发生,希望卓越公司检讨一下!!!!!!
0	这首歌很好这个唱片也很好
0	虽然看了又看，但还是很想看，因为这部片子实在是太好看了！！！！！！！！！真的很想再看十遍，百遍，千遍……！
0	有点粗制滥造了吧?
0	我刚买的一个手机就信号不好，拿到联想服务部，人家给新换了一个真是无法想象，要是我买的品牌没这么打的影响力，我找谁说去啊！！！！！
0	本想买了给4岁的侄子看，货到了，却播放不了，CD-ROOM总自动弹出。以为DVD出故障了，播放其他CD都很正常。买了却看不了，失望..
0	照此做事环球的盘会被六区正版迷所抛弃!!一定的!!不做高质量国配就是拿我们当傻瓜.至少我这铁杆影像迷非常鄙视这种市场运作方式.(我存有20几万元的正版音像制品,但不屑购买&lt;角斗士&gt;,&lt;走出非洲&gt;,&lt;大白鲨&gt;等这些所谓精品)更别提那些假洋......呸
0	3月14号买的，今天都3月24号了，还没收到，什么效率啊！！！
0	我订的时候是正式版的，而且只有两个版，现在却出来了3个版，还非说我买的那个是普通版，你们宣传能不能做准确一点，这张专辑都出了多少问题了。
0	还可以吧，电子配乐的感觉不够好
0	我25号定的货，今天3月2日才收到，一用还发现是个坏的。。不知道怎么换货。。客服没有人理我。。
0	画面不太清晰,46集的剧集压缩在2张盘内,画面可想而知,特别需要指出的是该套碟片的字幕抖动比较厉害.
0	没想到竟然会出CD！前两天没去听成音乐会，甚为遗憾，惊讶竟出了CD！一定要买下来细细欣赏！三宝不愧为音乐界的奇才！
0	而且有 很多 彩蛋。 。  怎么就这么棒呢！
0	这么久的CD也能够找到，真是幸运！
0	说明书很薄的一本，虽然是彩色的，但页次严重混乱。。。。4个单盒子装6张cd。。。。。。。。还有一张被丢在盒子外面，已经磨伤了。。。。。。。。。。塑料盒子连封面封底都没有。。。。。。比盗版还不如这个能叫纪念版么，严重上当。。。
0	这款机型播放MP3的声音特小，根本就不是所介绍的那样，欺骗客户。是双卡单待的。待机时间不长，我买的是没有内存卡的，不知道是他们搞错了还是现在有内存卡了。
0	书的质量很好 ，因为是老师指定的考试参考书，才上网买的，很多同学一起买的，对此书都有很高的评价，因为有了它，我们才顺利过科的。发货也很速度的~~很好！！赞一个！！
0	物超所值,真的很好,介绍给大家
0	怎么总是缺货啊
0	画面质量太差，对宝宝视力影响很大，不建议购买
0	认识鲍家街43号是他的花火开始,也认识了汪锋.他们的作品可以说是中国摇滚乐中值得收藏的.听流行乐的粗俗,还不如听摇滚的个性思想.
0	只看了介绍，还有写周幽王的那段就知道这是一本改编自《东周列国志》的书，于史实出入很大，看了之后就更加不知道春秋了，治学不严谨，语言貌似幽默（其实不然）。
0	mp3读得太平淡
0	现在的动画片很多都充斥着暴利－－－教育垃圾，九色鹿这个年代的动画片给予我太多。我要努力收集。
0	删吧删吧使劲删!大陆唱片市场不毁都难啊!
0	最喜欢的就是田连元了！！！有一个网址上有各种评书的MP3，可以下载的！！http://music.jschina.com.cn/adsu.asp?id=385&userid=62039
0	厉害!!!!!~!
0	怎么音轨只有5。1？这样也敢标蓝光？糊弄消费者吧？
0	太郁闷了！有错页！还错了10几页！！还能调换吗？？
0	外包装完好，所以收下了货，可是打开后，发现这本书是破的，该怎么样退换货？
0	这都是些什么歌啊选的？。。。。。白瞎那个录音设备，选哪个歌选的。。。提不起兴趣。。。
0	绝对精品！值得珍藏！知识价格上有点......希望可以降到100元左右
0	这个手机市场价也就400  能卖到这么多 真牛
0	马老虽去，但他的作品永留人间！！快到正月十五了，再听听他的吃元宵……
0	很一般的电影，勉强可看
0	而且卓越的服务也很差
0	前些天买了一张 DVD放不了 电脑用各种播放软件都不行 换了一次货 还是播不了 不会是因为容量太大吧（显示7.61G）压在一张盘里 现在准备退货
0	平均每段漏2句！！！！！
0	sorry!我不爱听那些歌。
0	这款手机最低时卓越已经卖到2900元，现在换了个什么“触动版”就往上涨了600块，凭什么啊？没见到有什么新功能！另外，头一张图片竟然用水货HTC的，真佩服编辑，你是想说卓越卖的手机是水货吗？！
0	烦啊~多少钱啊？
0	刚拿到，片子不用说了,绝对的经典。可惜只是VCD版的，如果是DVD版的就更加没话说了。还有就是所谓套装却没有整体的包装，而是用透明胶带把九个盒子绑在一块儿，显得没那么精美。
0	昨天还9折 我想缓一缓 结果今天一看就95折了！哎 为什么这盘不能多打一点折……？？
0	我在超市买的这款,促销价437元,赠一袋九阳的豆子.很好用,方便,快捷,煮的豆浆或粥很香.这款是五谷豆浆型,可以煮各种粥.容量有点大,适合三口之家,如果一个人或两口人,建议买容量小些的.
0	写的太简单了，一点不细致，只能入门，还成不了材。
0	很好听，女声非常清澈、让人精神松弛，怀旧但不陈旧。
0	怎么一点效果都没有~~
0	不知道是什么播放模式，一小段一小段的，根本没有评论的那样好。很失望
0	反正觉得情节安排和制作都不好
0	信得过！发货是有点小慢o
0	通话效果很不好，经常听不见，不建议购买，虽说价格便宜，我怀疑不是正品！
0	深圳国美2800元RMB
0	你们以为很棒啊?不是那样的,你们被骗了!
0	点解没粤语？
0	有东方情调
0	这个软件的确不够完美，也不适用所有人，可能学生还用的着吧。所以大家购买时一定要想清楚你是否用的着。
0	电话买回来就有质量问题,解决问题所需要的费用也要自己出,跟卓越的品牌形象完全不相符.奉劝大家不要在这里买东西,我已经上当了!!1
0	封面怎么加了“举世震惊的美国“9·11”事件，使声名赫赫的哈佛大学教授塞缪尔·亨廷顿1996年出版的这部大著急剧升温，持续列《华盛顿邮报》，图书排行榜百小说类榜首。” 太影响装帧了。。那是直接印在封面上的吗。。。
0	该光盘没有分解动作，只能是跟着老师跳，照葫芦画瓢！不适合新手，基本功都没有，怎么也跳不出老师的动作。
0	制作粗糙，纸张也不好，一看就是低成本2元钱的东西，纯属互弄游戏迷。
0	比起我预期的不怎么好玩。游戏选项不能设置分辨率等，只能调整音量和速度。看截图很可爱，玩的时候就不好玩了。有个CDKey,第一次启动和重新安装都需要在线验证。
0	发个货要多少天啊，货都显示送到门口了，可一直没见货，你这是从国外发货过来的吗？是不是先结账了，你们就可以不管了？
0	歌和伴奏都不错，就是遗憾的是不是原唱，效果大打折扣
0	这款含有水杨酸，味道难闻，而且比较油，不好吸收，也不见效果。
0	从1999年我念大学花400多元买一个文曲星（好像是PC505？），到现在，我一共用了7个文曲星。总的来说，只要机器不坏，文曲星还是比较方便的，至少比查牛津字典方便（我这不废话嘛^^）说说我想到的几点，不推荐文曲星的理由：1. 机器容易坏。说说我这七个文曲星怎么坏的吧：最新的这个，有一天在用的时候突然坏了。完全打开盖子，显示灰屏。打开角度45度，却能显示字符。可是我不可能只打开45度呀，看字符还得一副“偷偷摸摸”的姿势，这叫人怎么用？另外6个机器都是莫名其妙的坏了不能用，非外力所致。每个文曲星，平均寿命1年多一点。2. 维修费用贼贵。2004年的时候去修当时的A2000，其实只是一个键不灵了，但是所有维修点费用惊人的一致：60元。当时另外买一个新的100多一点能够搞定。不过出于脑子转不过来的某种原因，我还是修了，呵呵。可惜修了之后的机器未能维持太久，半年后黑屏，坏了。3. 软件有问题。隔一段时间机器就不能自动启动了，需要那个小针尖儿点后面那个reset键。有时候点有用，有时候点多次仍然没用。最后在口袋里放一段时间不用，它竟然自动又能够用了。ft！这个软件太有趣了。4. 升级不友好。5. 客服实在不敢恭维。很难寻求到真实有效的客户服务。要么电话打不通，要么推来推去。6. 容易贬值。总是前几个机器买了，过不了多久就发现这个机器价格大跌。文曲星退出新产品很快，但是在产品质量、客服服务上下的功夫就显不足了。（如果问我既然文曲星不好，为啥一直不换别的牌子？这就是问题。我习惯了文曲星的键盘界面，所以每次买一看到别的品牌的机器，就觉得界面花里胡哨的。）
0	刚买回来时，我欢天喜地的，觉得书实用，后来经我实践，不但没有效果，而且加重了病情，真的很后悔买了这本书。就拿治口腔溃疡来说吧，我按书说的去做，用维生素C来治，结果痛得要命，伤口一会儿就失去知觉，不时有血水渗出。当时我对此书仍不死心，就用书上说的另一种方法来治，结果溃疡处发红，伤口变深。小小的口腔溃疡竟折腾了3周才好，好后口腔里的肉留下了坑坑洼洼的痕迹。真是追悔莫及啊！！都怪我有眼无珠，盲目购买。请想买此书的朋友认真考虑！
0	一般，系统反应较慢，界面有点粗糙。
0	我本人很喜欢这套书，日常生活中身体的点点不适都能在本书中找到答案，自己调理，收获颇丰，并加以宣传，周围很多朋友都感觉受益匪浅，这真是一套好书。
0	我收到的诺基亚N1209手机菜单是英文的，使用很不方便。我一知道是怎么回事。
0	本来觉得还好的，但是呢，一听说是抄袭别人，并且是作者已经自己承认了，我就没有什么兴趣看下去了。
0	我前阵子在卓越上买到了《大闹天宫》40周年限量珍藏版（35元）。一共有2张碟，正片倒是不错，但第2张花絮碟除了《铁扇公主》外就没啥内容可看了，而且《铁扇公主》因为是40年代拍的，其图像音质特别糟糕，只坚持了5分钟就再也看不下去了。再说那个限量版的证书制作得也实在太粗糙了，很大兴的感觉，如果象卓越贵宾卡那样就好了。所以极力推荐这个“普通版”，性价比最高，因为几个版本《大闹天宫》的正片是完全一样的。
0	PSP在大陆本来就都是水货，严重怀疑是从网上下的。 小心惹官司上身!!!
0	没有质地的一部电影。闲来无事看看而已。没有再看的念想。
0	垃圾。。和小沈阳半毛钱的关系都没有！！！拿到手就把它放到粉碎机碎了。。。大家不要上当一定。
0	要是就光送奖牌的话，那真是太不值了·就这个价格··
0	飞利浦手机电池很好，但手机接受信号能力不好，老是出现联系不到的情况。
0	既然是协奏曲全集，那就最好进一套吧。只有第二辑，叫人不知该不该买啊。
0	第一，买这个书之前的价格是41.6，现在降到39.9元；第二，我22号买的东西由于缺货26才送过来，25号开始就满38免运费，由于22号下订单所以仍然包含了运费在里面。说实话，要不是我觉得给我送货的人挺可怜的，我当时就应该拒绝付费，再重新下单。从目前来讲，已经对JOYO有不信任的感觉了，未来再买东西得好好考虑一下。
0	一看就是盗版的 水啊
0	包装做工确实不错！演奏不太好，音质极差！音质不如18元单张的那个
0	性价还是很高，但毛病还是不呢个遮掩，我自己卖啦一台，还给同事推荐买啦一台，但让我失望的是中间四个左右上下翻其中一按键边缘竟然起泡，开始我以为是自己不小心自己损坏，后来发现其他部位也起泡，一个月超三天电话过去，说不保。。。正好同事的一个也是我的账号买的，才到。。。没多久他的也起泡。。哎。。。。。别提服务啦！！！我也是服务行业！！！！这样的服务。。。。你们看着办吧
0	买了才二十几天就掉了三块漆.要买就买黑色的.
0	是冲着名气来的.收到一看动画很不好,感觉一般,歌也不太适合小宝宝.都是大童,粗声粗气的.没有童真的感觉.不喜欢.后悔全套收了.宝宝不喜欢.
0	卓越去抢吧！这机子早就降到3000以下了，还卖3200，怎么不去抢？
0	图标很模糊 图片实例还是黑白的 和想象的差距大了点 后悔买这本书了
0	我在80年代初期曾经购买过很多该乐队的CD,当时只要30多元其中就有这张，现在价格搞得有些离谱，太贵了！！！有敲竹杠之嫌。
0	内容格式是VCD的吧
0	同样希望能购买到如《小八义》《三国演义》等田连元老师的作品。。如果是DVD版本带画面的就更好了。。希望编辑大人们都帮帮忙。。。
0	个人有个人的看法，总体感觉有点语无伦次，东一句西一句的感觉。
0	我看错了，以为是VCD，这个只有声音，没有图像，所以大家买的时候一定要注意看一下！！
0	如题中文版的剪切很不满意扉页都没有装帧好 一大个角是折起来的 没有和书脊粘在一起另外就是 书本右侧的切面相当毛糙一点都不平整气死我了
0	游戏画质查，没什么意思，建议别买
0	这玩意太油了因为皮肤本身很敏感，这个油性太大，用着很痒所以买了就被扔一边了
0	我买的盘到第3章节就读不过去了。
0	它是我想起了儿时看的动画片。我以前买过它的磁带和书，不过找不到了，还是VCD好。
0	这部电视剧真的很好看,我去年看的,考试都耽误了,特喜欢春香梦龙,希望大家不要错过的.
0	游戏比较久远，适合男生，画面比较久远，有兴趣的可以试试。
0	这部合集中前两部是英语发音时附中文字幕（不可隐藏）；国语发音时附英文字幕（不可隐藏）与无字幕。第三部英语发音时附中文字幕（不可隐藏）；国语发音时无字幕。
0	儿子对这个故事不喜欢，
0	连同一套歌王帕瓦罗蒂，在四台机器上没有一张碟可以完整播放！
0	不能因为新书刚出版，喜欢的人多就连发货都不发了吧！！我都定了5天了！！这么多人喊贵，为了早点看到，又不愿跑书店，我还是一看到就定了，结果等了怎么多天，又没节假日，真是太过分了！！
0	外国人写的东西，不太适合中国人看
0	用貌似很神秘的语言，空洞的看图说话。真是太差了。
0	不好看比故宫差远了
0	觉得自由度好低啊  都是画面 要不就是对话决定 给女朋友玩把···
0	唱得还好，质量太差
0	价廉并不美，今天刚收到的货。放入音响中，声音很小，且老卡，无法实现进到下一曲。说明光盘质量差。请严把进货关，以免失去老顾客。同时收到的《竹笛名曲伴奏与欣赏》考级四级水平的光盘，也存在同样的问题。
0	拿到游戏，外观还好。可里边什么赠品都不给，这倒没什么。可也好歹也给个盘盒吧！正版DVD盘片就用个纸袋装起来，也为免太寒酸了。连精装盗版还给个盒子呢。正版包装下的本比精装盗版还省。还怎么能从质量上战胜盗版呢？
0	质量不错 内容一般
0	我要求解释
0	价格多变 不敢买！！！
0	开始还挺高兴的，图像和声音都不错。放了一半，图像就没了，再重新打开，啥图像都没了
0	一个字“爽”
0	喜欢他们的精神
0	定了两款不同的手机，第一款没有内存卡，这款更离谱，触屏完全不起作用。就因为500的低价所以就以赖充好？？真不知道卓越是从哪里进的垃圾货。最可恨的是客服？为什么非要交钱才让试机子？那就是烂货也要收！！！天语的客服更是垃圾，卓越这样相当于把所有的购货风险都转嫁给消费者。你们进货是垃圾，就让我们消费者去自己办理？简直就是混蛋，王八蛋！！！
0	同是博颖的经典老片子系列，别的都8块或者10块，这个原价20……现价18……晕倒……18块啊，大片D9都绰绰有余了。。。
0	软件内含木马病毒。大家千万别购买。而且可以肯定的是这是盗版的软件。
0	要有不是联唱形式那有多好呀，还是喜欢完整的听完每一首歌！有的话通知我啊！
0	挺满意的，买了应该不会后悔
0	本上的课文,只有4篇DVD里有!别的都不知道去拿了!骗人的!!千万别买!!!
0	还不如分开买
0	不错，物美价廉……I WANT IT！
0	一小本书，一个部分也就几句话，视频mm跟读课文一样，一句英文一句翻译对于想改善口语的朋友非常不适合
0	不俗的音乐不错的亚马逊！表现卓越！不同凡响！
0	本来买盘就是想给个实例讲解，关于基本的分解动作，技术技巧等等。可是根本没有，讲解ye很平淡，没有什么吸引力。
0	太简单了，很多是拼凑的，建议看和儿子一起成长
0	实在是不好
0	我在卓越网上买了 三星数码相机 ES10（黑色），，产品注册不成功，不是正品货怎么办？？？？
0	大量碟友反映铁盒内翻页卡扣碎裂，一打开碟就掉出来。损坏率相当高。应该是质量问题，用料不过关。TS回应，会暂停发行这样翻页的铁盒产品。
0	我是没买,原因是国外电影评论机构对该电影的评价是:"如果你看过&lt;美食总动员&gt;和其他皮克斯,那么这部片子就太平淡无奇了."其他几个机构和报社给出的评价也没有任何太多的夸奖,看来这片子也就那么回事了.不过也许某些朋友的胃口和那些老外不一样,所以我的观点是,买回家给孩子看的随意,要是像我一样专业收藏电影的,最好还是再观望一下,或者先从网上下载个视频先看看,确定喜欢再买.更新：我已经看过了，收回以前的评价，这片子不是还行，是极度的烂，没买的听句劝别买，买了得去后悔吧
0	2900就有兴趣.广州这边才卖2999
